participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,engels,apartmentId,locationX,locationY,Education,Food,Recreation,Shelter,Wage,RentAdjustment
461,1,False,55,Bachelors,D,0.302215803,0.3771816574690238,620,-2357.3881506490807,5012.334824560589,0.0,4436.7395584622045,868.7151713111015,6457.417272629337,88148.10175836226,0.0
462,1,False,60,Low,H,0.773790326,0.1884942020522524,651,-1698.0079892149288,3783.0793495919233,0.0,4522.515750506153,11087.49781860003,8382.850409025443,27792.90331639891,0.0
463,1,False,42,Graduate,F,0.353252364,0.3517336444391439,453,-1308.782036561594,3296.1784824962406,0.0,6172.383021842364,5154.021229507308,6222.053564462983,51507.35842044644,0.0
464,1,False,31,Graduate,C,0.923037343,0.2262688583481635,1209,-1972.0560983405653,4803.101299622459,0.0,4604.328260854648,6991.357966629785,8753.23980001995,50184.070918980535,514.8964588247029
465,1,False,29,HighSchoolOrCollege,J,0.329111154,0.31747317826074,1209,-1972.0560983405653,4803.101299622459,0.0,4067.433887924991,506.120488375808,8238.343341195246,51851.38212786081,0.0
466,1,False,20,HighSchoolOrCollege,I,0.191165293,0.2955314197457208,1120,-1845.1054225181472,6223.628607476944,0.0,3903.078243994997,3510.1497400535213,5793.754364404508,51990.98439410592,0.0
467,1,False,38,HighSchoolOrCollege,C,0.586290946,0.2821374910057162,494,-1231.8320891955063,3500.083956993789,0.0,5565.4282383468335,7938.461808966595,6222.053564462983,42709.82688572086,0.0
468,1,False,40,HighSchoolOrCollege,J,0.45189519,0.3642376290623694,638,-1180.704739876141,2563.522481673344,0.0,6354.960823763856,4844.245430688096,6248.087261385423,42108.55708658933,0.0
469,1,False,26,Bachelors,H,0.554244414,0.2555318745034118,795,-1359.3835055266122,2619.549130218945,0.0,4440.43687368262,6662.674978248747,6274.120958307861,71857.8224653767,0.0
470,1,False,18,HighSchoolOrCollege,J,0.679944615,0.4199729616983711,471,-2492.5233206370804,4559.8020845243145,0.0,4198.543753958716,565.8594994593101,5232.77308141029,38823.07053309885,581.41923126781
471,1,False,36,Graduate,J,0.039582663,0.4820396704679655,471,-2492.5233206370804,4559.8020845243145,0.0,4464.055891891615,0.0,4796.7086579594325,109178.028090141,145.3548078169525
472,1,False,59,Graduate,E,0.941687305,0.1840706587995895,590,-1512.6811722117868,3871.19816727396,0.0,4254.099575813577,10607.275527514825,8249.85622249257,37076.433699535846,0.0
473,1,False,60,Bachelors,B,0.614071428,0.2157602904450871,827,-1206.5527313280495,3302.6974923643133,0.0,3988.769157008785,8172.082662968573,6326.18835215274,70433.95274077028,0.0
474,1,False,49,Graduate,I,0.088574034,0.4912530883198211,471,-2492.5233206370804,4559.8020845243145,0.0,4507.335744433117,16.490880826729477,4651.35385014248,108106.91294184084,0.0
475,1,False,24,Graduate,E,0.237641609,0.2879864564273354,1156,-1827.5889154431457,6213.014624731367,0.0,5091.774249732423,6795.074539564417,5793.754364404508,104690.97160008368,0.0
476,1,False,26,HighSchoolOrCollege,C,0.094335508,0.2609724487109791,1179,-2426.29869133411,6222.441129147122,0.0,4152.749257762774,5966.092815787926,5793.754364404508,51660.79335362478,0.0
477,1,False,37,HighSchoolOrCollege,B,0.383485068,0.3610489296924828,538,-1300.5005974065157,2680.4859984349114,0.0,6630.685167208895,5356.1188388234,6378.255745997618,41507.9056438807,0.0
478,1,False,58,Bachelors,D,0.495874155,0.2814191203742517,800,-1300.5005974065157,2697.286250559213,0.0,5079.3151651104345,6591.363213750237,6378.255745997618,70267.78334794685,0.0
479,1,False,58,HighSchoolOrCollege,A,0.753570226,0.2769412575442642,680,-1734.4191929334995,3692.759794611061,0.0,6582.948649434011,9038.89641850617,8148.353377056198,28404.16716109596,0.0
480,1,False,39,HighSchoolOrCollege,B,0.211241597,0.2759716885207955,1194,-2401.058309657752,6214.165374816003,0.0,4007.218066567894,4719.423077880439,5793.754364404508,51903.994981995,0.0
481,1,False,44,Low,B,0.563457797,0.3314778155038942,458,-2466.012856848194,2592.227771800973,0.0,6601.703718552053,6755.613036344908,6558.657738046131,35883.76008014542,0.0
482,1,False,55,HighSchoolOrCollege,I,0.012329643,0.2737535968469797,1272,-1845.1054225181472,6223.628607476944,0.0,3996.070203393957,4807.500360237616,5793.754364404508,51547.72727111247,0.0
483,1,False,36,Graduate,J,0.209746249,0.2825596711181929,989,-615.3610400980101,6219.202532754804,0.0,4258.788118959202,4981.387464259428,5831.996967469884,102661.094381227,0.0
484,1,False,42,Bachelors,B,0.936547208,0.1806466348591183,509,-1474.1997386620997,3883.465862416033,0.0,4031.637091791072,10036.315677482204,8249.85622249257,40653.66944652436,0.0
485,1,False,28,Low,F,0.24042683,0.2573474212538271,1023,-2469.018345585734,6775.141769759931,0.0,3823.902928971035,5203.013048326612,5831.996967469884,37345.872959271546,0.0
486,1,False,29,Low,G,0.02038719,0.2978630006750024,945,-2625.1240507745365,6221.370149286384,0.0,4047.6955200945113,3652.061796138282,5889.360872067948,36208.24785000078,0.0
487,1,False,49,Bachelors,I,0.471347147,0.3181962698831495,687,-1429.353143612694,2580.035226082107,0.0,5847.350995678108,5919.47589901551,6609.727292523651,68069.29205145077,0.0
488,1,False,51,HighSchoolOrCollege,F,0.770104322,0.2796486196148099,700,-1790.0333207747117,3740.314890371082,0.0,6028.569741559159,7042.104634166787,8486.9851967152,29035.504868994216,0.0
489,1,False,24,Bachelors,A,0.107608661,0.3423394232055277,1235,-2642.93180920579,6722.574294868897,0.0,4128.471328528633,2022.631367972163,5908.482173600637,88253.8727761559,0.0
490,1,False,46,HighSchoolOrCollege,D,0.008404856,0.2731890620345344,1009,-511.6638983353841,6049.269942635663,0.0,3916.755686859689,4492.802281039298,5927.6034751333245,52083.74319468159,0.0
491,1,False,19,Bachelors,B,0.843920569,0.4099848865019913,813,-1998.4918225603544,4552.187553862719,0.0,6100.53721708176,539.7052790033396,8239.665075952023,65620.64779809133,915.518341772447
492,1,False,58,Bachelors,I,0.364100624,0.2428878285917143,470,-2194.538213274417,2838.0164709864057,0.0,3995.034727773009,5788.40359406523,6664.626412144449,65528.2938160096,0.0
493,1,False,29,Bachelors,I,0.641308283,0.2921641282370983,574,-2247.098703128385,2826.5806648907183,0.0,5927.371667312291,7695.816523512187,6664.626412144449,65702.32436079092,0.0
494,1,False,40,HighSchoolOrCollege,E,0.149860389,0.3717735936563138,813,-1998.4918225603544,4552.187553862719,0.0,4469.751206686235,0.0,7553.026319622688,51722.30866164935,228.8795854431117
495,1,False,47,HighSchoolOrCollege,H,0.478280008,0.2930817218973753,718,-1302.4820872610612,3512.059329801013,0.0,6177.796523119078,8210.2939740435,6690.66010906689,41379.73544615794,0.0
496,1,False,49,HighSchoolOrCollege,F,0.145298865,0.359097481299904,813,-1998.4918225603544,4552.187553862719,0.0,4176.204367805671,129.37226084132175,7324.146734179576,50673.89401423129,0.0
497,1,False,28,HighSchoolOrCollege,D,0.906250776,0.2483087432762347,582,-1215.0226206881084,3986.226566877643,0.0,6235.6243202217465,9578.938137205883,9297.820771401462,36075.8817789784,1429.2443503313718
498,1,False,49,HighSchoolOrCollege,B,0.653874654,0.3346628197897017,812,-2251.0632903770074,2782.763358650397,0.0,6606.226580526454,6364.959981621778,6768.761199834208,40897.49461413275,0.0
499,1,False,28,Graduate,I,0.494442294,0.2740921187793472,1388,-4584.368731486514,7155.9069636684535,0.0,4469.106410556349,5840.296033414155,5995.723111843527,102347.29718633804,0.0
500,1,False,53,HighSchoolOrCollege,C,0.239743189,0.231228968339129,988,-89.32987721731169,3506.898418268879,0.0,3972.066304653339,7240.152862103596,5965.8460781987005,50761.13013767414,0.0
501,1,False,23,Bachelors,E,0.895202266,0.2630193510143948,715,-1746.4028129882463,3671.877357074413,0.0,6228.5315903256005,9304.00226127203,8148.353377056198,40099.80587451044,0.0
502,1,False,18,HighSchoolOrCollege,F,0.597042481,0.3023908806934816,451,-2523.1520452086224,3056.814237716957,0.0,6158.543648227324,7360.762624534437,6846.862290601524,41485.19516881282,0.0
503,1,False,24,HighSchoolOrCollege,A,0.892482505,0.2571007490178486,515,-1601.6432530219968,3794.37476375718,0.0,6093.266212960466,9301.900693208492,8304.749318258126,28454.533110691475,0.0
504,3,True,35,HighSchoolOrCollege,C,0.108711953,0.189863396243373,1448,-4427.797589566513,7054.325309150965,1171.1656343569832,4105.701450052402,4980.021461263867,11367.613761183102,50330.03069044489,0.0
505,3,True,45,HighSchoolOrCollege,F,0.466477753,0.2338146719528922,1040,-1343.386064771534,5973.348172541604,608.0860728582386,6360.379413811357,8778.31327806083,11455.874348042636,50345.445759868686,0.0
506,3,True,34,Graduate,E,0.602514117,0.1891599466576139,979,-2642.646377498224,6878.9617101747945,608.0860728582386,4484.0684441984295,7140.233249567963,11472.780919612887,102133.6872906936,0.0
507,3,True,34,Low,G,0.293051648,0.1757575896781738,1597,-4360.129321835155,7227.962230827346,608.0860728582386,4467.768212688772,8931.60493355829,11412.59928801016,34203.12720326041,0.0
508,3,True,31,HighSchoolOrCollege,F,0.87972655,0.1431450518121154,557,-1112.661584948115,3725.721049240871,1458.2962215809964,4300.934170307944,11416.909198780531,12869.846043211324,43443.32885710874,0.0
511,3,True,27,HighSchoolOrCollege,C,0.173537994,0.1932211679850755,1652,-4511.231401030014,5065.876199195559,1171.1656343569832,4270.896982843846,5249.008346765395,11412.59928801016,50113.18840795428,0.0
513,3,True,57,HighSchoolOrCollege,H,0.306487271,0.2017890851312077,1497,-4242.735828860157,5081.3865615235845,1171.1656343569832,4404.669486610653,4716.821761319409,11535.429031015154,50131.849373845376,0.0
515,3,True,32,HighSchoolOrCollege,H,0.41490899,0.2511668953540552,1265,-1827.5889154431457,6213.014624731367,608.0860728582386,5809.257683201398,5124.221412439468,11587.508728809016,49134.22956470693,0.0
516,3,True,22,HighSchoolOrCollege,A,0.369711957,0.2317601211402918,1276,-2426.29869133411,6222.441129147122,608.0860728582386,6087.708605579276,7983.97922803562,11587.508728809016,46608.37769568178,0.0
517,3,True,35,HighSchoolOrCollege,I,0.460451549,0.2840436645307336,1104,-2521.2597617842057,6807.092075811003,608.0860728582386,6472.291845448432,4041.884816625983,11663.993934939768,46671.12614204881,0.0
518,3,True,44,HighSchoolOrCollege,A,0.379599106,0.2767144057007023,1227,-2521.2597617842057,6775.141769759931,608.0860728582386,6411.461414601764,4486.4175046265245,11663.993934939768,46430.23196154717,0.0
519,3,True,18,HighSchoolOrCollege,E,0.974802854,0.2326662610981616,1112,-2990.840351165739,6119.660750810392,608.0860728582386,6814.215079102026,10106.267453058595,11758.939806985562,36638.54132522071,0.0
520,3,True,40,Bachelors,H,0.154725513,0.1920061505725626,1723,-4258.580996603396,5064.105567084209,1171.1656343569832,4268.240143512033,5254.870493701888,11535.429031015154,85483.79926919739,0.0
521,3,True,39,HighSchoolOrCollege,I,0.477456741,0.2573947974820918,920,-1730.4047988627738,6267.150262561382,608.0860728582386,5676.733018475786,4067.519964290469,11702.236538005143,44858.07833378845,0.0
522,3,True,20,Low,E,0.277699434,0.207570463918702,1475,-3250.453564031748,7818.903748934763,608.0860728582386,4378.90824786457,4533.456151610943,11575.557915351084,34272.37403473451,0.0
524,3,True,33,Bachelors,C,0.262933648,0.1898804851873136,1386,-4568.814577541565,5046.631478745841,1171.1656343569832,4059.871900285608,4559.798977484586,11590.35964544856,85614.42218697595,0.0
525,3,True,55,HighSchoolOrCollege,D,0.01017311,0.2343977865694807,1581,-4588.300400643255,4984.4571367891385,1171.1656343569832,4026.484031774222,389.98579965257983,11590.35964544856,49352.98050707957,0.0
527,3,True,31,HighSchoolOrCollege,F,0.543392106,0.185049719020576,980,-2990.840351165739,5982.126020632107,608.0860728582386,4914.575447443868,9276.533823933009,11758.939806985562,43626.50871419131,0.0
528,3,True,44,HighSchoolOrCollege,C,0.008329855,0.2567917366984115,1376,-4432.458431321647,4635.60733054454,1171.1656343569832,4437.917472460635,28.21045997798429,11644.87263340708,48934.68129246626,0.0
529,3,True,27,Graduate,D,0.568405413,0.2698645526272377,923,-2642.93180920579,6805.712475473836,608.0860728582386,6339.001029827335,4725.51384542394,11816.964347201274,95977.92641542024,0.0
530,3,True,42,HighSchoolOrCollege,A,0.585489943,0.1501840578042001,1114,-511.6638983353841,6179.954587182383,608.0860728582386,3750.041057081241,8756.300592804851,11855.206950266647,43406.99052740709,0.0
531,3,True,54,HighSchoolOrCollege,D,0.134122197,0.2091213591267148,1546,-4432.458431321647,4635.60733054454,1171.1656343569832,4753.323010968915,5160.612506913134,11644.87263340708,48879.52763505872,0.0
532,3,True,51,Graduate,B,0.303479796,0.1791914627753017,1667,-3266.5793492043804,7755.314857560063,608.0860728582386,4118.226392842785,6541.76914286365,11714.187351463072,98578.69333182616,0.0
533,3,True,51,HighSchoolOrCollege,E,0.504013735,0.2428919203609603,949,-1664.8873845475905,6169.220169851887,608.0860728582386,6335.140691114237,7168.976909574868,11969.93475946278,43210.96216979419,0.0
534,3,True,50,Bachelors,F,0.298257944,0.18355058697575,1531,-4093.0097943044816,6481.1265029823135,1171.1656343569832,4479.593045461961,6944.382426956714,11810.082103182182,84983.35980448977,0.0
535,3,True,46,Bachelors,H,0.428775106,0.250676401256066,1133,-1645.3753259700366,6183.963719673016,608.0860728582386,6300.78574122458,6256.330637828066,11969.93475946278,83432.34727664822,0.0
536,3,True,46,HighSchoolOrCollege,J,0.137689076,0.206134864603141,1623,-4161.3549714993205,7351.021406601507,608.0860728582386,4303.181978722244,4154.215883068438,11810.082103182182,48642.80109211151,0.0
537,3,True,42,HighSchoolOrCollege,D,0.969868254,0.2161282178563003,697,-2297.9045965194864,4929.991861131035,608.0860728582386,6391.675917615976,9906.208287061643,12667.567046802244,36410.75473906319,0.0
538,3,True,22,Bachelors,C,0.617029061,0.2413567645670166,1218,-1625.8632673924826,6198.707269494145,608.0860728582386,6422.401204114601,7609.154105488986,11969.93475946278,83293.83779995174,0.0
540,3,True,44,Bachelors,C,0.820897579,0.2433749995641075,948,-320.0839236943364,3603.0707659966456,204.99912029105585,6638.332760369214,7855.600611764742,12577.216546131463,36441.93241992795,0.0
542,3,True,27,Bachelors,D,0.149424876,0.1820261876001305,1677,-4161.3549714993205,7302.650118466236,608.0860728582386,4285.557169751225,6839.904426676058,11810.082103182182,84702.42042163078,0.0
543,3,True,54,HighSchoolOrCollege,D,0.557004306,0.230936660736781,983,-470.0722639273816,5254.480460709678,608.0860728582386,6228.59836233667,7973.192409774506,12161.14777478966,43248.01950799007,0.0
544,3,True,18,Bachelors,G,0.574526753,0.2561868075312117,1214,-1730.5657970349366,6085.754816817689,608.0860728582386,6140.867073007733,5060.169571354692,12161.14777478966,82348.74754385793,0.0
545,3,True,18,HighSchoolOrCollege,B,0.632529807,0.2146854162326474,1260,-532.2489505367064,5202.508753265422,608.0860728582386,5699.646468983858,8079.948984410947,12161.14777478966,43161.32521876767,0.0
546,3,True,60,Bachelors,H,0.061282494,0.1740294415774808,1434,-4227.336286275546,5374.572809539084,1171.1656343569832,4176.948715723105,6678.402950006893,11974.873946482398,83149.11291752405,0.0
547,3,True,20,Bachelors,J,0.065619544,0.2336762249824227,1692,-4133.06096860814,5289.4813671957,1171.1656343569832,5189.177491548569,3871.4814992741935,11974.873946482398,83405.74985362052,0.0
548,3,True,54,Bachelors,H,0.061410383,0.1703620952247199,1426,-4584.368731486514,7155.9069636684535,1171.1656343569832,4056.6330732830247,6592.584031753203,11991.446223687051,83393.10967317068,0.0
549,3,True,40,HighSchoolOrCollege,F,0.211903193,0.2278579816000636,1555,-4576.104565512134,7136.203574822169,1171.1656343569832,5236.097046652393,4580.942762028118,11991.446223687051,48822.76419566805,0.0
550,3,True,46,HighSchoolOrCollege,J,0.420901962,0.2364947332626569,942,33.054785041364894,3467.746482448624,204.99912029105585,6117.457167631266,7268.87067943609,12275.87558398579,42493.337591400574,0.0
551,3,True,58,Graduate,D,0.492572167,0.2281221935005225,1091,33.054785041364894,3467.746482448624,204.99912029105585,6376.164951252034,9093.616321472457,12275.87558398579,95204.47222499728,0.0
552,3,True,60,Graduate,E,0.057542458,0.2429187523315358,1632,-4584.368731486514,7155.9069636684535,1171.1656343569832,4492.675975786182,839.2743712916483,11991.446223687051,96434.3377930688,0.0
554,3,True,29,HighSchoolOrCollege,C,0.551760119,0.2445906476009534,1233,-54.60842551946594,5328.444832535462,608.0860728582386,5938.477341530775,5456.810432369284,12275.87558398579,42267.09225056091,0.0
555,3,True,23,HighSchoolOrCollege,J,0.604777434,0.2408378347491034,1109,15.49164600866518,5243.946538390235,608.0860728582386,6289.279318721682,6787.955122902447,12428.845996247295,41548.21345406731,0.0
556,3,True,30,HighSchoolOrCollege,B,0.626384882,0.1982362729258496,1238,-490.4284848536776,5933.228355514893,608.0860728582386,5660.06291332479,9855.11018876576,12428.845996247295,40618.0439495859,0.0
557,3,True,18,HighSchoolOrCollege,D,0.540412762,0.2458894454318969,936,-1649.0061333088274,6088.013410245379,608.0860728582386,6371.495827164585,6465.364138724132,12467.08859931267,41016.6535963092,0.0
559,3,True,60,Bachelors,A,0.684335696,0.2289720846418239,793,-1292.4459832673117,3550.9715000949054,204.99912029105585,6347.4503618490935,7858.981898718787,13310.07175249582,50788.84982978614,791.7396182135493
560,3,True,46,HighSchoolOrCollege,D,0.240288209,0.1907959117270849,1429,-4233.8201965357175,7326.64230223635,608.0860728582386,4280.718515419131,5555.303635147222,11992.004147485555,48472.34521111915,0.0
561,3,True,51,HighSchoolOrCollege,A,0.24858955,0.1702434115647261,1631,-4243.5046303855,7229.10887560154,608.0860728582386,4155.73040645487,7654.700569053137,11992.004147485555,48019.542579327885,0.0
562,3,True,49,Bachelors,J,0.329193948,0.2097995077575386,1440,-4586.9431311742255,7246.790468338117,1171.1656343569832,4448.757558372451,3524.1204235715604,12060.760941743049,82173.07257386432,0.0
563,3,True,41,Bachelors,I,0.970166283,0.2591516089515071,943,-140.15955565775582,3603.0707659966456,204.99912029105585,8307.516834930384,7673.39361417488,15870.68027213116,75571.89057856484,0.0
564,3,True,38,Bachelors,G,0.842958885,0.1570266479909829,782,-1734.4191929334995,3692.759794611061,1458.2962215809964,4257.159499582339,8480.773709335801,12914.834545258676,38918.81258549669,0.0
565,3,True,56,Bachelors,C,0.906449778,0.2161473528007339,1095,-3399.31453406964,6006.532233055757,608.0860728582386,6887.166856187253,8790.477437005271,15577.564589666445,47832.795108965576,0.0
566,3,True,22,HighSchoolOrCollege,C,0.401423701,0.1963880231546793,993,-1631.9916221192786,6106.479357390968,608.0860728582386,4890.057140661115,6934.744581398517,12467.08859931267,41361.83332054377,0.0
569,3,True,20,HighSchoolOrCollege,C,0.650812395,0.235320972064869,999,-1649.0061333088274,6088.013410245379,608.0860728582386,6393.129814742407,7699.396541365894,12467.08859931267,40211.59646181695,0.0
570,3,True,49,Bachelors,C,0.539205582,0.1510164825265529,1100,-506.5675166764355,5634.864588708617,608.0860728582386,4311.867441637351,11085.433357095146,12546.91000023717,80919.21367630655,0.0
571,3,True,57,HighSchoolOrCollege,D,0.36821258,0.2135259713369448,1137,-506.5675166764355,5743.523632998128,608.0860728582386,5536.5376548491095,7237.572788622646,12546.91000023717,39838.92613457787,0.0
573,3,True,49,Graduate,I,0.978406157,0.2428966047629263,459,-2104.405193411366,3667.258808232208,1458.2962215809964,6671.564227813843,6958.09329090904,12378.7300131618,36213.9487425895,0.0
576,3,True,23,Graduate,D,0.968722072,0.1692834711814854,38,1417.176056636829,3332.468498865699,608.0860728582386,4599.773148937106,8566.650433807303,13397.50611672152,52761.32771796006,831.1358692507014
578,3,True,21,Bachelors,E,0.98284777,0.2388198210625369,1473,-4226.071872137537,5496.583118168994,1171.1656343569832,6810.9628910135125,8386.755840657692,12150.368603473058,35264.45066607477,0.0
579,2,False,48,Bachelors,F,0.768714853,0.1420988766273285,974,-1612.7659337843802,4919.669823464181,0.0,4391.414941984231,10138.126524962508,16374.397017389389,50616.89197219128,0.0
581,2,False,60,Graduate,J,0.417992624,0.2187843112950983,1184,-497.9172402093433,5662.029349780994,0.0,5864.782320540491,8394.536543731814,12546.91000023717,89953.45640361692,0.0
582,2,False,50,HighSchoolOrCollege,D,0.468741471,0.2361368886446517,951,-95.17846364861066,3562.7527670847094,0.0,5962.5769742901375,6710.7169293153,12577.216546131463,39678.88551885592,0.0
583,2,False,50,Graduate,J,0.568154176,0.2546657783015525,958,-369.94252946578285,5263.7092311840615,0.0,6223.616300677249,5632.93644345211,12581.8164085088,79605.69857365012,0.0
584,2,False,36,Bachelors,H,0.130737765,0.2309622851709376,1659,-4431.323604919651,4695.8403940366825,0.0,4418.693239775955,2582.8968462225603,12130.075659799042,79138.08745865262,0.0
585,2,False,34,Bachelors,D,0.265413241,0.2362531966967909,1462,-4124.780262092645,5743.086391053597,0.0,4402.430281902408,2081.5745049347547,12150.368603473058,77945.26552461587,0.0
586,2,False,41,HighSchoolOrCollege,B,0.008705951,0.2601902161736102,1519,-4124.780262092645,5660.153645236451,0.0,4277.439335804119,11.854545764250249,12150.368603473058,47794.39818902872,0.0
587,2,False,51,HighSchoolOrCollege,F,0.444743825,0.2270020160278059,1149,-389.0222599771563,5271.565401557664,0.0,6239.314565187193,8664.592168176572,12581.8164085088,38840.98944791035,0.0
588,2,False,45,HighSchoolOrCollege,I,0.412038273,0.2183956377925898,1154,-369.94252946578285,5263.7092311840615,0.0,6199.634770162165,9605.721902368106,12581.8164085088,38334.82085053245,0.0
590,2,False,53,HighSchoolOrCollege,A,0.448569158,0.1609350552372833,907,-1873.321906160364,5782.470763252524,0.0,3738.951522255119,6873.662526383678,12620.059011574176,38369.76888758443,0.0
591,2,False,54,Bachelors,H,0.263048698,0.2338500147144722,1549,-4344.452303596164,6594.347107643116,0.0,4379.632396026002,2198.3809566597847,12150.368603473058,77406.30716020626,0.0
592,2,False,32,Graduate,A,0.22126511,0.2095177443584095,1627,-4136.182027840223,5680.886831690737,0.0,4393.2638236751645,4424.824622293224,12150.368603473058,91801.40576556102,0.0
593,2,False,43,HighSchoolOrCollege,A,0.919710751,0.2650288475033767,1638,-4113.378496345067,5680.886831690737,0.0,6845.184286582145,6832.519604939636,12150.368603473058,34451.47265113082,0.0
594,2,False,37,Graduate,F,0.278112333,0.1856590498489609,1703,-4136.182027840223,5639.420458782164,0.0,4076.66229806881,5730.758397634735,12150.368603473058,90475.82057508176,0.0
596,2,False,19,Graduate,F,0.967555161,0.1498466167553642,1242,-3006.130469252776,6136.852592082678,0.0,4625.674024971558,9017.183009749537,17226.53544894982,70227.75401422972,0.0
597,2,False,30,HighSchoolOrCollege,I,0.408345757,0.279240723263309,997,-1962.6146755160653,5797.276162062822,0.0,6265.674571208395,3552.521475381704,12620.059011574176,38407.86200752392,0.0
598,2,False,22,HighSchoolOrCollege,H,0.171959185,0.1915420856921051,756,-1613.0453946609057,3631.1979621903865,0.0,4320.349555579429,6051.495359957284,12183.770159701571,47654.4106263889,0.0
600,2,False,49,Bachelors,C,0.791591163,0.2362950926826263,1012,-2856.115258780107,6604.438451924698,0.0,6797.910610274399,8181.344768217687,13789.478381903173,55506.967978612505,0.0
601,2,False,32,HighSchoolOrCollege,E,0.585843678,0.1730082669053672,1150,-1828.6755214825127,5797.276162062822,0.0,4262.0393569289245,7752.790086047991,12620.059011574176,37337.20390507631,0.0
606,2,False,28,HighSchoolOrCollege,H,0.370138058,0.1753573568545618,1178,-1739.3827521268113,5767.665364442226,0.0,3989.021087361768,6138.873901478136,12620.059011574176,37268.41404593807,0.0
607,2,False,53,HighSchoolOrCollege,I,0.370246957,0.259604516151379,990,-2610.5184815063512,6587.644626145553,0.0,6411.706788179598,5513.242402658906,12773.029423835682,35920.063868263525,0.0
608,2,False,24,HighSchoolOrCollege,B,0.358497175,0.1803966332909257,1041,-2610.5184815063512,6618.97054327486,0.0,4471.158988059595,7540.969196057166,12773.029423835682,35943.383800472955,0.0
609,2,False,42,Bachelors,H,0.213011118,0.1888930635566686,769,-1623.7057594946937,3655.180302582578,0.0,4304.058991998201,6297.861921106436,12183.770159701571,77057.37054551863,0.0
610,2,False,58,Graduate,G,0.526105544,0.2466712865239488,1103,-165.5999331295073,5260.805527774772,0.0,5701.115685221169,4638.053175390246,12773.029423835682,79835.45307750336,0.0
612,2,False,41,Bachelors,J,0.034839253,0.2325183621454774,801,-1613.0453946609057,3631.1979621903865,0.0,5172.4858662392535,4889.23812992733,12183.770159701571,73947.77233940957,0.0
613,2,False,46,HighSchoolOrCollege,E,0.541632245,0.1565619044185759,1201,-207.44845187574333,5214.852253865081,0.0,3815.328902896091,7781.100623484004,12773.029423835682,35594.337591702206,0.0
614,2,False,45,HighSchoolOrCollege,H,0.059062573,0.1843451604598224,777,-1412.1080502898594,2510.406202853954,0.0,4422.345181808845,7345.914586646162,12221.223713389283,46657.853683565445,0.0
616,2,False,52,HighSchoolOrCollege,J,0.544782269,0.2487082094153134,1700,-4616.8276422669405,4697.617539507538,0.0,6142.608419019972,6280.245977697509,12275.198126199197,35561.47292092778,0.0
618,2,False,22,HighSchoolOrCollege,E,0.089915241,0.172740715896423,1361,-3538.2315355629644,7162.600293287484,0.0,3826.590463132664,6035.89921795816,12289.73102307208,46380.21195557677,0.0
619,2,False,31,HighSchoolOrCollege,E,0.025245948,0.2239034949332758,1414,-3581.037298689358,7172.023379646174,0.0,5016.257352308838,5097.669744398334,12289.73102307208,46152.287641480856,0.0
620,2,False,31,Bachelors,A,0.673541165,0.2604440875033197,995,-2.201149572531972,3467.746482448624,0.0,7285.458589812853,6435.906723111644,14251.850203899206,42322.80744230085,0.0
622,2,False,54,Bachelors,J,0.719188185,0.2066657380968641,1000,-63.68896675059665,4868.689584138492,0.0,6786.703632006581,6581.285062503929,19471.047395862908,70982.66059080431,0.0
623,2,False,56,HighSchoolOrCollege,B,0.576129491,0.2797646545781249,1458,-3922.626876156967,7282.4185261867715,0.0,6559.428425098617,4527.420433319777,12359.388247516235,35752.76110370573,0.0
624,2,False,31,Bachelors,C,0.916163673,0.2619048597741383,1101,-618.0650589155872,4087.839076893465,0.0,8306.571312244325,7407.560159683336,16001.85623218654,70429.94248585838,0.0
625,2,False,35,HighSchoolOrCollege,G,0.604580267,0.2602840927669634,1490,-3875.143672640165,7236.801583825792,0.0,6600.355240320358,6398.530120646127,12359.388247516235,36003.00039199514,0.0
626,2,False,28,Bachelors,D,0.793880506,0.2387981237955735,1131,-244.6219475723477,4440.110454026924,0.0,6995.504905376829,6479.11745149074,15820.016956820788,65650.71526763584,0.0
627,2,False,60,Bachelors,H,0.26189132,0.2232806085035082,1524,-3875.143672640165,7282.4185261867715,0.0,4471.9608197341695,3197.0844349088484,12359.388247516235,74515.45873174167,0.0
630,2,False,30,Bachelors,G,0.653881117,0.1705304503431736,1245,-165.5999331295073,5260.805527774772,0.0,4362.250040300027,8445.196231093396,12773.029423835682,72671.56690665038,0.0
631,2,False,56,HighSchoolOrCollege,G,0.217949026,0.1834886025781718,1528,-3863.2728717609634,7248.205819416037,0.0,4178.663577258298,6235.371257337925,12359.388247516235,45918.1188273719,0.0
632,2,False,38,Bachelors,J,0.243164359,0.1859261950019962,1602,-3922.626876156967,7282.4185261867715,0.0,4217.608116909706,6107.31725186908,12359.388247516235,73007.81337724916,0.0
633,2,False,32,Graduate,H,0.227976736,0.1790518926908738,479,-2079.137145156913,3650.6106929224734,0.0,4407.267196379959,7828.471423799831,12378.7300131618,88306.61679431461,0.0
635,2,False,33,Graduate,J,0.447001762,0.1608258510567258,962,-694.1547645624357,6329.574564276278,0.0,3757.8392585091697,6599.353286413003,13008.698161191483,78570.75497259376,0.0
636,2,False,39,HighSchoolOrCollege,A,0.104168464,0.1784539926479038,735,-2264.2549732775105,3056.506102149513,0.0,3990.880545416444,5952.765311674963,12419.992446539009,45896.43578363939,0.0
