participantId,venueId,venueType,count,distance
849,1804,Restaurant,3,3676.264796483576
849,892,Pub,124,2352.999241921764
849,893,Pub,106,2319.568584493206
849,1342,Pub,126,1061.168397587816
849,1343,Pub,120,2460.3277017116607
849,1344,Pub,98,2173.5077899032367
849,1348,Restaurant,263,340.63657855675484
849,1802,Restaurant,1,3401.6099370066
85,899,Restaurant,14,2572.0816864449475
85,449,Restaurant,333,3427.864129787953
85,1344,Pub,47,2207.432606523114
85,448,Restaurant,118,3166.95227807495
85,1342,Pub,408,3235.676491741032
85,446,Restaurant,11,1936.0285089293036
85,442,Pub,74,3069.419236107664
85,447,Restaurant,204,1886.9908345683648
85,444,Pub,76,2370.011794929773
85,443,Pub,33,3946.677785202407
850,1804,Restaurant,260,345.22321814411225
850,1802,Restaurant,4,253.56150611747069
850,1801,Restaurant,2,1017.9960572076828
850,1800,Pub,167,620.9192755320836
850,1799,Pub,157,950.9602364181882
850,1805,Restaurant,1,1411.2389002461202
850,1344,Pub,62,4931.845350121576
850,1342,Pub,58,4295.780348430569
850,899,Restaurant,2,4084.461200627321
850,448,Restaurant,5,5436.755744669163
850,1798,Pub,107,1005.0802519068787
851,1805,Restaurant,610,125.41346910136812
851,1802,Restaurant,4,1167.0938381704086
851,1801,Restaurant,24,1483.1531390163393
851,1800,Pub,108,899.3626330015608
851,1799,Pub,109,485.4967518579382
851,1798,Pub,110,1294.018585816941
851,1344,Pub,54,4158.749245543368
851,1342,Pub,162,3822.586864371001
851,448,Restaurant,18,4879.80476900918
851,1349,Restaurant,1,2979.9645574036867
851,899,Restaurant,10,3385.64445737688
852,1805,Restaurant,1,2247.377272534496
852,1799,Pub,30,2248.500814164989
852,1802,Restaurant,1,2551.323209424924
852,1801,Restaurant,17,1799.824763352512
852,1800,Pub,29,2244.730722233398
852,1345,Restaurant,121,559.4914674434456
852,1344,Pub,129,2263.113515568238
852,1342,Pub,33,1537.8610827098871
852,899,Restaurant,10,1407.359651989545
852,895,Restaurant,322,1738.3328749747568
852,1798,Pub,262,1760.9688961590043
854,1344,Pub,55,3129.147040392198
854,1342,Pub,76,4268.403500379352
854,899,Restaurant,7,3873.798837119007
854,896,Restaurant,322,4265.830997467442
854,449,Restaurant,10,3386.5761775112283
854,448,Restaurant,11,3611.8655407500296
854,446,Restaurant,117,403.307367456785
854,444,Pub,147,457.88274303742895
854,443,Pub,43,3835.988919777018
854,442,Pub,90,3254.437511118551
857,1805,Restaurant,585,212.92952909376697
857,1803,Restaurant,2,1953.296791307402
857,1802,Restaurant,10,1215.4846092275964
857,1801,Restaurant,6,1569.657802814838
857,1800,Pub,437,966.5368692505108
857,448,Restaurant,4,4954.18495259922
857,1798,Pub,48,1382.2103098901655
857,1344,Pub,25,4221.960364774227
857,1342,Pub,26,3902.833472615408
857,899,Restaurant,1,3455.7256944212404
857,1799,Pub,38,556.034258900136
86,449,Restaurant,13,4421.010523704605
86,1344,Pub,57,3385.187678156729
86,1342,Pub,36,4444.77338549148
86,899,Restaurant,15,3787.163661423288
86,1349,Restaurant,1,3954.7893124957336
86,447,Restaurant,281,2282.0661754184857
86,446,Restaurant,348,2080.885711363984
86,444,Pub,40,2403.090825355352
86,443,Pub,224,4936.598314437422
86,442,Pub,29,4114.482716614022
86,448,Restaurant,11,4282.580922463857
861,1804,Restaurant,335,273.59147269895294
861,1803,Restaurant,4,684.8150380355477
861,1802,Restaurant,21,509.9751634752139
861,1801,Restaurant,324,881.5014019025925
861,1800,Pub,136,799.00170050958
861,1805,Restaurant,3,1670.15829740753
861,1798,Pub,21,943.371508916864
861,1344,Pub,9,4904.898629901028
861,1342,Pub,13,4193.005267288311
861,899,Restaurant,3,4048.8030948937194
861,448,Restaurant,5,5341.142501232798
861,1799,Pub,16,1196.4018381495848
863,1805,Restaurant,615,147.97169655721123
863,1803,Restaurant,6,1876.417241546267
863,1802,Restaurant,1,1157.7628614684036
863,1801,Restaurant,45,1488.37168115254
863,1800,Pub,44,895.7673762693586
863,1799,Pub,39,482.73326690920095
863,1344,Pub,71,4182.590668441993
863,1342,Pub,18,3845.195616380249
863,899,Restaurant,10,3409.246898714145
863,895,Restaurant,1,2951.680139336403
863,448,Restaurant,4,4903.086677876484
863,1798,Pub,297,1300.2647870881526
865,899,Restaurant,11,1492.257230023015
865,1344,Pub,63,1167.6987363976864
865,1343,Pub,11,741.088402362456
865,897,Restaurant,105,1035.5137141075545
865,894,Pub,19,1091.237081320936
865,893,Pub,196,1052.0480145881068
865,892,Pub,10,946.4138986499572
865,447,Restaurant,322,2057.06265324488
865,895,Restaurant,37,1048.364353413006
866,1803,Restaurant,9,675.8277332207282
866,1805,Restaurant,19,1346.3418392344706
866,1802,Restaurant,434,282.97340958511023
866,1801,Restaurant,326,652.9657325878053
866,1800,Pub,44,464.4569367452689
866,1799,Pub,472,874.0861803231686
866,1798,Pub,29,656.7878277779864
866,1344,Pub,9,4612.889419278219
866,1342,Pub,17,3946.061119374452
866,899,Restaurant,1,3760.575418865551
866,448,Restaurant,3,5090.015118449624
868,1805,Restaurant,2,5226.476003481361
868,1802,Restaurant,2,5958.570539837977
868,1344,Pub,48,1287.0681033808287
868,1342,Pub,43,2299.049680889141
868,448,Restaurant,5,1497.9588694657932
868,442,Pub,57,1151.146468758225
868,445,Restaurant,237,896.0583827641454
868,444,Pub,259,1971.3760795230355
868,443,Pub,127,1877.5266110299287
868,446,Restaurant,49,1714.0523124154602
869,1802,Restaurant,3,445.1914920621779
869,1803,Restaurant,8,1051.1869956100943
869,1801,Restaurant,326,1157.5917795160224
869,1805,Restaurant,31,1589.990088863307
869,1804,Restaurant,287,204.77822718751335
869,1800,Pub,39,812.481587110822
869,1344,Pub,18,5110.502122387367
869,1798,Pub,35,1166.2656021549562
869,448,Restaurant,4,5600.35709330794
869,899,Restaurant,4,4261.035873352181
869,1799,Pub,256,1135.669867702367
869,1342,Pub,21,4456.77691002302
87,442,Pub,39,1210.320445529066
87,443,Pub,34,1614.7013766454968
87,447,Restaurant,321,3414.9396146964395
87,448,Restaurant,330,730.4639919316622
87,895,Restaurant,13,2294.004674426905
87,899,Restaurant,13,1292.241795499946
87,1342,Pub,372,614.0092419949318
87,1343,Pub,58,1713.3415711827176
87,1344,Pub,52,1295.161767416784
870,1342,Pub,12,3904.0213834986553
870,1803,Restaurant,10,727.0518003069169
870,1802,Restaurant,614,242.7470834396396
870,1801,Restaurant,50,636.554452981455
870,1800,Pub,24,370.8211024471656
870,1799,Pub,27,781.4939194190088
870,448,Restaurant,1,5045.7218339524725
870,1348,Restaurant,1,3289.3910802188443
870,1344,Pub,65,4553.380701473306
870,895,Restaurant,2,3580.3082917602505
870,1798,Pub,464,612.8853669528324
871,897,Restaurant,260,822.4787323659099
871,1343,Pub,25,869.0110608021795
871,899,Restaurant,1,1484.36353198217
871,1344,Pub,17,1284.9525231084951
871,895,Restaurant,17,897.1211400547852
871,893,Pub,18,903.9113408486024
871,892,Pub,25,805.0704029846838
871,448,Restaurant,1,2333.877185985505
871,894,Pub,123,929.568498306204
873,1344,Pub,169,1179.4645419269543
873,1343,Pub,36,756.5420828541062
873,899,Restaurant,20,1452.8759053937745
873,897,Restaurant,115,954.6695825883864
873,896,Restaurant,322,1602.5066159855314
873,895,Restaurant,19,968.0686540753068
873,894,Pub,75,1009.3245965982117
873,893,Pub,31,972.3057524390996
873,892,Pub,31,867.6874831026865
874,1803,Restaurant,5,1888.3365882810651
874,1805,Restaurant,435,104.6851568668026
874,1801,Restaurant,5,1460.70329111026
874,1800,Pub,53,962.422142651704
874,1799,Pub,43,560.6463325972493
874,895,Restaurant,4,2720.881847680778
874,1349,Restaurant,1,2777.165567701717
874,1344,Pub,94,3951.199557719174
874,1342,Pub,21,3628.505509662846
874,448,Restaurant,1,4678.640138492631
874,1798,Pub,304,1264.7032878247294
877,1800,Pub,46,1531.0403991819069
877,1803,Restaurant,15,2493.5434685784357
877,1802,Restaurant,4,1791.5888339691817
877,1805,Restaurant,621,662.1907114409814
877,1801,Restaurant,7,2074.672514124953
877,1799,Pub,193,1116.885730684175
877,899,Restaurant,22,3402.994471124392
877,1349,Restaurant,1,3028.8341761668767
877,1344,Pub,144,4102.227535943526
877,1342,Pub,28,3942.86651782786
877,895,Restaurant,5,2772.166478874302
877,448,Restaurant,7,4924.60561473409
877,1798,Pub,52,1879.0167219033149
878,1805,Restaurant,321,946.0901278192894
878,1803,Restaurant,17,2739.279526846856
878,1802,Restaurant,3,1946.387302555861
878,1801,Restaurant,330,2355.941707368183
878,1800,Pub,27,1742.2840333930803
878,1799,Pub,224,1339.9001268769723
878,1349,Restaurant,4,3410.55790625192
878,1344,Pub,182,4459.714938727228
878,1342,Pub,31,4330.789541681581
878,899,Restaurant,37,3778.5554209478337
878,895,Restaurant,4,3109.461299944392
878,448,Restaurant,8,5301.21076219302
878,1798,Pub,31,2166.117520467281
879,1799,Pub,61,1325.0158263496392
879,1805,Restaurant,222,935.876473537712
879,1800,Pub,82,1726.2477634663026
879,1798,Pub,66,2154.114699559212
879,1801,Restaurant,4,2343.4230988573227
879,1342,Pub,279,4337.470746442041
879,899,Restaurant,1,3788.143920203296
879,1344,Pub,24,4471.915658356511
879,448,Restaurant,68,5310.688644853226
88,1345,Restaurant,446,1277.8710796942803
88,1344,Pub,25,1499.0939708299916
88,1343,Pub,42,1877.2216894198784
88,1342,Pub,330,425.6925017694103
88,899,Restaurant,1,1193.539171987276
88,449,Restaurant,2,1946.3960050373653
88,448,Restaurant,381,1190.0418986445486
88,443,Pub,35,2073.671848613079
88,442,Pub,34,1670.9755318794375
88,895,Restaurant,6,2204.7846978373987
880,449,Restaurant,4,3461.0904602928613
880,1344,Pub,91,2597.784988563188
880,1342,Pub,18,3721.034748182034
880,899,Restaurant,12,3152.9775349425954
880,448,Restaurant,4,3396.092962609808
880,442,Pub,17,3181.010904567009
880,446,Restaurant,35,1222.4193743199664
880,444,Pub,241,1622.847977956174
880,443,Pub,15,3972.0175017117713
880,447,Restaurant,448,1327.221462080463
881,1799,Pub,171,1718.982968568151
881,1802,Restaurant,9,1136.7927486350347
881,1801,Restaurant,2,937.1259414728124
881,1800,Pub,179,1306.4796722361018
881,1798,Pub,100,1107.60074222431
881,1803,Restaurant,607,446.1923368153589
881,1344,Pub,96,4838.123341908877
881,1342,Pub,105,3999.008401335357
881,899,Restaurant,5,3981.8521586749935
881,895,Restaurant,2,4090.0892491427912
881,448,Restaurant,21,5142.696415671985
881,1349,Restaurant,1,3582.359091035556
882,1802,Restaurant,322,6173.862934515313
882,1344,Pub,9,2665.405638978479
882,1343,Pub,90,3076.0005604084386
882,1342,Pub,13,2298.2370913387954
882,895,Restaurant,15,3917.742297476712
882,449,Restaurant,141,1439.9394822286954
882,443,Pub,18,997.0299741375234
882,442,Pub,212,1691.7374580392936
882,899,Restaurant,1,2955.6807597385978
888,1800,Pub,282,1064.214559555697
888,1802,Restaurant,1,954.7463264157371
888,1803,Restaurant,216,168.26009624151106
888,1799,Pub,74,1469.8462169155932
888,1342,Pub,77,3784.7462372622354
888,1344,Pub,36,4590.952215588108
888,448,Restaurant,16,4932.341304998524
888,1798,Pub,79,817.1667475379268
889,442,Pub,10,4064.345787822399
889,443,Pub,6,4663.634485614684
889,444,Pub,10,1182.6937803974115
889,446,Restaurant,131,1224.3909991684077
889,447,Restaurant,322,1658.6460553013903
889,449,Restaurant,1,4210.819672983925
889,1342,Pub,23,4985.7734734758005
889,1344,Pub,8,3837.443477326405
89,1344,Pub,175,1198.614009339822
89,1343,Pub,29,798.2112007421595
89,899,Restaurant,339,1341.3201805033036
89,893,Pub,15,769.0758240638793
89,894,Pub,60,802.652020026767
89,892,Pub,23,666.6960783066169
89,895,Restaurant,121,763.874964456705
890,1805,Restaurant,1,1160.1950217272838
890,1803,Restaurant,7,786.1771953776732
890,1802,Restaurant,595,235.34529816377244
890,1801,Restaurant,35,633.7570213814001
890,1799,Pub,120,689.2371931410388
890,1800,Pub,106,277.31823022040794
890,1344,Pub,78,4495.04303622037
890,1342,Pub,93,3863.80338975133
890,895,Restaurant,1,3505.654448770659
890,448,Restaurant,11,5002.796499165919
890,1798,Pub,226,580.9438545983642
891,1800,Pub,92,1125.2364617844462
891,1803,Restaurant,165,262.30414270428514
891,1802,Restaurant,330,987.870947664376
891,1801,Restaurant,22,741.21311644388
891,1799,Pub,87,1534.927631068385
891,448,Restaurant,5,5015.370188772026
891,1344,Pub,54,4682.085601710054
891,1342,Pub,61,3868.503065541388
891,899,Restaurant,7,3824.3007307566086
891,1798,Pub,165,908.5557910024168
893,1800,Pub,27,704.2767722247723
893,1805,Restaurant,324,1497.9900847868778
893,1803,Restaurant,11,987.6723897247924
893,1802,Restaurant,2,338.3062165355301
893,1801,Restaurant,58,1060.1190854182194
893,1799,Pub,22,1038.1685242923822
893,1804,Restaurant,240,261.5075493039114
893,1344,Pub,59,5000.828110959254
893,1342,Pub,11,4352.3994750397815
893,899,Restaurant,8,4151.831772496144
893,895,Restaurant,1,4003.459537148012
893,448,Restaurant,3,5495.1251775480205
893,1798,Pub,362,1060.986234471716
894,1805,Restaurant,7,1491.89913624337
894,1801,Restaurant,333,1016.8488828597434
894,1804,Restaurant,259,261.9024127443585
894,1803,Restaurant,3,943.3227021449318
894,1802,Restaurant,15,320.9824787373485
894,1800,Pub,124,682.5444582960197
894,448,Restaurant,32,5455.227190841695
894,1798,Pub,87,1021.0205655395472
894,1344,Pub,31,4965.382690069993
894,1342,Pub,154,4311.98914050735
894,899,Restaurant,5,4115.6167471045765
894,1799,Pub,92,1028.2731683802087
895,1804,Restaurant,100,283.37379211522415
895,1801,Restaurant,325,1424.203627331631
895,1800,Pub,45,1186.2626655015267
895,1799,Pub,59,1516.444376834305
895,1344,Pub,24,5434.263793717484
895,1342,Pub,257,4737.043738082778
895,448,Restaurant,22,5884.869479427623
895,1798,Pub,57,1470.9224747854355
898,1800,Pub,72,1464.0813339453389
898,1805,Restaurant,321,634.3341858312966
898,1803,Restaurant,16,2448.49517714669
898,1802,Restaurant,12,1698.840640842199
898,1801,Restaurant,336,2051.0205064218303
898,1799,Pub,167,1053.5818970052724
898,899,Restaurant,24,3547.0938653112985
898,1349,Restaurant,2,3167.083878229457
898,1344,Pub,122,4257.460189985481
898,1342,Pub,29,4071.0566425261663
898,448,Restaurant,7,5066.895503451224
898,1798,Pub,61,1858.9967412745975
899,1800,Pub,237,1450.2805998239523
899,1805,Restaurant,233,610.2746376637699
899,1801,Restaurant,4,2028.5476709025693
899,1799,Pub,64,1038.3462741453975
899,1344,Pub,48,4219.879254475635
899,1342,Pub,49,4032.072497637128
899,448,Restaurant,6,5028.199220015745
899,1798,Pub,62,1835.7365717265589
9,1344,Pub,49,2572.98754053998
9,1342,Pub,168,3469.4623112693475
9,448,Restaurant,15,3599.6064899461044
9,447,Restaurant,113,2557.684230156931
9,899,Restaurant,2,2737.2879789493213
9,445,Restaurant,323,2657.597447506464
9,444,Pub,73,3007.3251725290165
9,443,Pub,67,4472.304287142486
9,442,Pub,89,3571.093376748217
9,446,Restaurant,4,2581.9358511859427
90,1344,Pub,25,1132.3881535037665
90,892,Pub,231,722.7570737982554
90,893,Pub,23,828.4740891584318
90,894,Pub,29,869.1763299480746
90,895,Restaurant,309,824.9767580551998
90,898,Restaurant,1,1303.0087663138709
90,899,Restaurant,3,1329.8415717013215
90,1343,Pub,31,723.6404477769966
903,899,Restaurant,3,1533.9449608409293
903,897,Restaurant,104,863.9980953328053
903,1344,Pub,24,1305.8378944315552
903,895,Restaurant,35,957.5209170525276
903,1343,Pub,168,885.226418129478
903,893,Pub,22,964.4295372641656
903,892,Pub,30,865.7787263635934
903,894,Pub,17,989.2943254125396
903,447,Restaurant,323,2194.797231433309
904,1805,Restaurant,4,2317.992093789627
904,1802,Restaurant,11,2591.1693136224712
904,1801,Restaurant,2,1824.135012018162
904,1800,Pub,122,2291.02678963773
904,1798,Pub,51,1794.1567815724616
904,1799,Pub,46,2307.277470523896
904,1344,Pub,32,2262.816605580256
904,1342,Pub,49,1497.9696014523215
904,899,Restaurant,3,1411.5262656097443
904,449,Restaurant,322,3446.132392010755
904,448,Restaurant,5,2640.3997318820384
904,1345,Restaurant,120,475.9274131065055
905,1800,Pub,64,790.4630534983302
905,1805,Restaurant,349,1667.7566942213443
905,1804,Restaurant,241,330.3653359854204
905,1803,Restaurant,9,627.6383772517094
905,1802,Restaurant,12,522.9678667086238
905,1801,Restaurant,16,831.4089617399154
905,1799,Pub,173,1194.0251202698207
905,895,Restaurant,4,3947.646043457523
905,1344,Pub,166,4858.868472524533
905,1342,Pub,33,4141.056462810546
905,899,Restaurant,30,4002.280250247021
905,898,Restaurant,4,3475.6187829257824
905,448,Restaurant,8,5289.44228157101
905,1798,Pub,70,900.3117381738882
906,1800,Pub,58,793.2075804519674
906,1805,Restaurant,322,1017.9582416238444
906,1803,Restaurant,5,1128.0530664880814
906,1802,Restaurant,1,1122.6950638920036
906,1801,Restaurant,348,630.171526869997
906,1799,Pub,67,835.177776414532
906,448,Restaurant,12,4116.173406893305
906,1348,Restaurant,1,2576.874684487836
906,1344,Pub,47,3576.837557053959
906,1342,Pub,64,2990.09406652823
906,899,Restaurant,7,2731.5245293994103
906,895,Restaurant,1,2611.5637119570465
906,1798,Pub,310,463.65655376102126
908,1805,Restaurant,339,1682.9384395891125
908,1804,Restaurant,202,361.5362669218708
908,1803,Restaurant,4,593.0428086687242
908,1802,Restaurant,2,547.9421252042919
908,1801,Restaurant,2,811.2457145643461
908,1800,Pub,30,803.0327818460959
908,1798,Pub,17,887.1925019666189
908,1344,Pub,14,4841.902792143055
908,1342,Pub,16,4117.957771407885
908,899,Restaurant,4,3984.890278316527
908,895,Restaurant,1,3939.0325469318714
908,448,Restaurant,3,5266.591537289591
908,1799,Pub,300,1209.5783610797716
91,1342,Pub,114,341.7991149488452
91,1349,Restaurant,2,1232.9028606730108
91,1344,Pub,87,1455.765781700995
91,1343,Pub,85,1821.4451020021445
91,899,Restaurant,3,1099.6709762794596
91,1345,Restaurant,279,1194.1546644693556
91,449,Restaurant,326,2003.2788151143384
91,442,Pub,103,1709.4387815804691
91,895,Restaurant,6,2106.6627501024604
91,443,Pub,114,2151.7211777742737
91,448,Restaurant,16,1230.7897989367002
910,1804,Restaurant,238,375.2582179002897
910,1802,Restaurant,7,541.6096642843784
910,1801,Restaurant,5,794.5199536259556
910,1799,Pub,134,1198.480943825262
910,1800,Pub,148,790.9689674725228
910,1344,Pub,42,4824.999646434312
910,1342,Pub,183,4101.651845809493
910,899,Restaurant,3,3968.004603098599
910,448,Restaurant,40,5250.2487442707725
910,1798,Pub,91,870.2649730464834
912,1800,Pub,496,1322.9872310045705
912,1805,Restaurant,296,445.623641314502
912,1803,Restaurant,1,2276.081309322024
912,1802,Restaurant,62,1598.1324768919524
912,1801,Restaurant,10,1854.3074764481864
912,1799,Pub,62,909.4419283077202
912,1342,Pub,34,3819.706360065929
912,1346,Restaurant,322,611.2348908357869
912,1344,Pub,37,4035.728399219552
912,899,Restaurant,8,3309.855860487064
912,448,Restaurant,7,4826.6943483991545
912,1798,Pub,64,1658.511616861654
913,1798,Pub,18,1689.9512399694486
913,1805,Restaurant,1,2222.271403507206
913,1802,Restaurant,1,2486.1522073026167
913,1800,Pub,19,2185.90314208613
913,1799,Pub,47,2204.5775969375763
913,1345,Restaurant,124,558.1254779600657
913,1344,Pub,101,2352.3659303316194
913,1342,Pub,18,1602.7125857550482
913,899,Restaurant,6,1497.9488665560625
913,449,Restaurant,322,3550.085239094316
913,448,Restaurant,1,2744.332680336137
914,1344,Pub,29,2551.993260062649
914,1343,Pub,37,2915.1265975935607
914,449,Restaurant,120,993.3457518653242
914,1342,Pub,142,2534.662032516489
914,443,Pub,61,478.6116465973939
914,442,Pub,146,1391.1019980488982
914,448,Restaurant,327,1543.3249960972682
915,1799,Pub,53,898.2249882424713
915,1803,Restaurant,1,556.7568283181274
915,1802,Restaurant,7,718.7119628638045
915,1801,Restaurant,620,158.5132164360148
915,1800,Pub,365,569.1623646186332
915,1798,Pub,88,153.20785698887676
915,1342,Pub,69,3419.980235736667
915,1344,Pub,41,4109.197077325932
915,899,Restaurant,5,3253.4782832929995
915,895,Restaurant,1,3212.4168838711853
915,448,Restaurant,13,4564.982900119383
915,1348,Restaurant,8,2795.510122802467
916,898,Restaurant,2,1565.6577690560662
916,1349,Restaurant,1,1806.1844380589323
916,1344,Pub,49,1308.2905116140678
916,1343,Pub,60,881.8651427105583
916,899,Restaurant,8,1604.0630036307473
916,1805,Restaurant,6,3810.6201828845783
916,897,Restaurant,288,980.1356996727257
916,895,Restaurant,85,1077.010404469725
916,894,Pub,248,1110.920141418174
916,893,Pub,75,1083.244479442164
916,892,Pub,112,982.6902546587734
916,896,Restaurant,320,1696.4894021675457
917,1805,Restaurant,23,1682.9384395891125
917,1804,Restaurant,269,361.5362669218708
917,1803,Restaurant,11,593.0428086687242
917,1801,Restaurant,353,811.2457145643461
917,1800,Pub,92,803.0327818460959
917,1802,Restaurant,15,547.9421252042919
917,1798,Pub,186,887.1925019666189
917,1344,Pub,57,4841.902792143055
917,1342,Pub,87,4117.957771407885
917,899,Restaurant,11,3984.890278316527
917,448,Restaurant,26,5266.591537289591
917,1799,Pub,133,1209.5783610797716
918,1344,Pub,82,1171.0155666406934
918,1343,Pub,90,930.4584014303168
918,899,Restaurant,14,894.768101517218
918,895,Restaurant,322,236.10896925151687
918,893,Pub,119,226.72192187817717
918,892,Pub,132,130.01960250505752
918,448,Restaurant,1,2172.519633724078
918,894,Pub,88,312.3292062246492
92,1349,Restaurant,4,3195.8952587872577
92,1344,Pub,246,2454.3111081863885
92,1342,Pub,37,2280.8970727433207
92,1343,Pub,28,2844.9865999463755
92,448,Restaurant,322,1403.8884717641604
92,443,Pub,31,576.4499617126571
92,442,Pub,35,1374.7900625187558
92,449,Restaurant,120,1059.045950702817
921,1342,Pub,85,3925.3376148550738
921,1344,Pub,67,4245.777433782387
921,1798,Pub,164,1389.0705669364313
921,1799,Pub,125,556.15257892736
921,1800,Pub,120,964.648562653922
921,1805,Restaurant,268,233.05225201825715
922,1344,Pub,39,1213.9771576565483
922,1343,Pub,40,977.533139296022
922,896,Restaurant,1,825.1309757626669
922,899,Restaurant,2,910.4851103067164
922,894,Pub,52,266.21713686784705
922,893,Pub,48,179.4761879527293
922,892,Pub,66,87.09080740712967
922,895,Restaurant,294,189.23951392573784
926,899,Restaurant,135,991.717189568934
926,898,Restaurant,322,1583.2106166616286
926,1344,Pub,1,296.2534638143971
926,893,Pub,1,1272.667924887456
926,894,Pub,1,1360.4477400424728
927,892,Pub,1,1176.7991548613409
927,899,Restaurant,134,991.717189568934
927,1343,Pub,1,151.03443061543777
927,1349,Restaurant,322,1374.7648446007754
928,1800,Pub,85,1019.4832235273338
928,1805,Restaurant,6,1860.7324772442064
928,1802,Restaurant,16,938.7181329051105
928,1801,Restaurant,342,564.0289975035322
928,1799,Pub,62,1419.540720126917
928,1803,Restaurant,286,84.61320739440961
928,1344,Pub,52,4507.514304703351
928,448,Restaurant,26,4855.150673456908
928,1798,Pub,147,738.5701310947073
928,899,Restaurant,15,3649.3080794705247
928,1342,Pub,88,3707.065087971778
929,448,Restaurant,3,4552.878944340294
929,899,Restaurant,1,3244.732759569586
929,1342,Pub,21,3407.5018774880004
929,1344,Pub,27,4100.790129375022
929,1798,Pub,269,152.00729183734046
929,1799,Pub,34,916.2393894175524
929,1800,Pub,54,588.7901509979246
929,1801,Restaurant,677,138.89568968699854
929,1803,Restaurant,5,546.1829525332425
93,1349,Restaurant,1,3233.346222466425
93,1344,Pub,67,2064.015004760085
93,1342,Pub,100,2590.714712662955
93,899,Restaurant,15,2816.876071981377
93,449,Restaurant,304,683.3202908247852
93,446,Restaurant,24,2639.9609327839894
93,444,Pub,101,2712.860133861579
93,443,Pub,63,893.7123162709322
93,442,Pub,125,991.6754949603755
93,448,Restaurant,344,1446.8375968921675
930,895,Restaurant,1,1283.6966849727091
930,1344,Pub,2,296.2534638143971
930,899,Restaurant,295,991.717189568934
930,1343,Pub,1,151.03443061543777
930,893,Pub,2,1272.667924887456
930,892,Pub,2,1176.7991548613409
930,894,Pub,3,1360.4477400424728
931,1805,Restaurant,624,520.9401999327538
931,1803,Restaurant,18,1342.8920475457703
931,1802,Restaurant,5,890.5263838495725
931,1801,Restaurant,6,904.5943284671472
931,1800,Pub,31,526.4030520307956
931,1798,Pub,32,708.5912340469583
931,1344,Pub,23,3912.797052059334
931,1342,Pub,36,3433.1517642334165
931,899,Restaurant,2,3092.628367315603
931,448,Restaurant,11,4535.422255753674
931,1799,Pub,398,329.33527595282106
932,1805,Restaurant,1,1864.851009649791
932,1803,Restaurant,315,50.15542882422962
932,1802,Restaurant,1,965.1117420910964
932,1801,Restaurant,322,545.4809744722365
932,1800,Pub,54,1032.1166079999414
932,1798,Pub,47,725.5466365414496
932,1344,Pub,101,4471.133172321467
932,1342,Pub,31,3666.9551310508823
932,899,Restaurant,4,3613.1076688947487
932,448,Restaurant,7,4814.861687306135
932,1799,Pub,146,1428.2805418200653
933,1800,Pub,91,1727.7394329948763
933,1802,Restaurant,10,1942.7947821679008
933,1801,Restaurant,5,2328.7668330179654
933,1799,Pub,114,1321.5209376521834
933,1805,Restaurant,124,913.6109599050028
933,1344,Pub,44,4392.533525687144
933,1342,Pub,104,4266.2931749320205
933,899,Restaurant,324,3712.119219784135
933,448,Restaurant,6,5234.815816988419
933,1798,Pub,80,2137.4404834865727
934,1344,Pub,55,2635.606549900996
934,1342,Pub,80,3764.210829258733
934,449,Restaurant,30,3460.6068085466595
934,899,Restaurant,6,3206.66171723186
934,448,Restaurant,11,3415.2181610231164
934,443,Pub,46,3969.2762880116857
934,446,Restaurant,49,1151.4369336931802
934,444,Pub,185,1546.1769945211602
934,442,Pub,101,3189.340679019051
934,447,Restaurant,547,1275.6076430993817
935,1805,Restaurant,253,888.48786877453
935,1802,Restaurant,28,1932.641822385866
935,1801,Restaurant,347,2305.4992272552563
935,1800,Pub,166,1711.5482130757289
935,1799,Pub,168,1303.5300608070283
935,1798,Pub,116,2113.442464176192
935,1803,Restaurant,18,2700.693096935019
935,1344,Pub,64,4353.918289779108
935,1342,Pub,254,4226.847486612384
935,899,Restaurant,18,3672.749763421992
935,895,Restaurant,1,3004.8565924031686
935,448,Restaurant,68,5195.434324751506
935,1349,Restaurant,2,3305.3376326211023
936,1803,Restaurant,122,374.2732760555942
936,1802,Restaurant,3,1086.514554802033
936,1801,Restaurant,19,863.9114947956149
936,1800,Pub,21,1243.499002733144
936,1799,Pub,14,1654.947891360327
936,1798,Pub,267,1034.3800496350823
936,1342,Pub,9,3944.0258039653136
936,899,Restaurant,5,3918.521539941818
936,896,Restaurant,321,3444.221267807022
936,1344,Pub,37,4775.319194228501
937,1800,Pub,127,1270.1417007495368
937,1802,Restaurant,19,1111.385555466942
937,1803,Restaurant,101,395.5938024206058
937,1801,Restaurant,7,887.3462933094565
937,1799,Pub,103,1681.6587086437862
937,896,Restaurant,322,3465.5356128141434
937,1344,Pub,45,4789.770920496193
937,1342,Pub,23,3954.1590008935777
937,899,Restaurant,7,3933.283294930505
937,448,Restaurant,5,5098.434043095067
937,1798,Pub,59,1059.0406956110314
938,1803,Restaurant,7,1181.5862125547476
938,1802,Restaurant,1,1202.5444601778306
938,1800,Pub,50,871.752423579995
938,1799,Pub,46,897.6158197385645
938,1801,Restaurant,452,685.0471171980697
938,1344,Pub,98,3497.0453845830057
938,1342,Pub,31,2913.0352449204725
938,895,Restaurant,1,2537.360564168453
938,1798,Pub,330,529.0858806195505
939,1342,Pub,46,3840.378274249485
939,1344,Pub,273,4101.003322996659
939,1798,Pub,64,1531.7762553224572
